id,billing_date,billing_id,billing_document,billing_type,customer_number,sku,net_weight,weight_unit,country_code,country_name
3202,2025-01-10,952,99,ZVME (Export sales Invoice),178,31220,0.0,kg (Kilogram),US,USA
3203,2025-01-10,952,99,ZVME (Export sales Invoice),178,31220,0.0,kg (Kilogram),US,USA
3204,2025-01-10,952,99,ZVME (Export sales Invoice),178,31154,6.206896551724138,kg (Kilogram),US,USA
3205,2025-01-10,952,99,ZVME (Export sales Invoice),178,31154,0.0,kg (Kilogram),US,USA
3206,2025-01-10,952,99,ZVME (Export sales Invoice),178,30413,1.3793103448275863,kg (Kilogram),US,USA
3207,2025-01-10,952,99,ZVME (Export sales Invoice),178,30413,0.0,kg (Kilogram),US,USA
3208,2025-01-10,952,99,ZVME (Export sales Invoice),178,33937,1.0344827586206897,kg (Kilogram),US,USA
3209,2025-01-10,952,99,ZVME (Export sales Invoice),178,33937,0.0,kg (Kilogram),US,USA
3210,2025-01-10,952,99,ZVME (Export sales Invoice),178,31365,62.06896551724138,kg (Kilogram),US,USA
3211,2025-01-10,952,99,ZVME (Export sales Invoice),178,31365,0.0,kg (Kilogram),US,USA
3212,2025-01-10,952,99,ZVME (Export sales Invoice),178,19369,1.0344827586206897,kg (Kilogram),US,USA
3213,2025-01-10,952,99,ZVME (Export sales Invoice),178,19369,0.0,kg (Kilogram),US,USA
3214,2025-01-10,952,99,ZVME (Export sales Invoice),178,34828,98.27586206896552,kg (Kilogram),US,USA
3215,2025-01-10,952,99,ZVME (Export sales Invoice),178,34828,0.0,kg (Kilogram),US,USA
3216,2025-01-10,952,99,ZVME (Export sales Invoice),178,23337,1.0344827586206897,kg (Kilogram),US,USA
3217,2025-01-10,952,99,ZVME (Export sales Invoice),178,23337,0.0,kg (Kilogram),US,USA
3266,2025-01-10,986,99,F2 (Invoice),674,29821,41.37931034482759,kg (Kilogram),CN,China
3267,2025-01-10,986,99,F2 (Invoice),674,29821,0.0,kg (Kilogram),CN,China
3268,2025-01-10,986,99,F2 (Invoice),674,30117,4.137931034482759,kg (Kilogram),CN,China
3269,2025-01-10,986,99,F2 (Invoice),674,30117,0.0,kg (Kilogram),CN,China
3270,2025-01-10,986,99,F2 (Invoice),674,30204,4.137931034482759,kg (Kilogram),CN,China
3271,2025-01-10,986,99,F2 (Invoice),674,30204,0.0,kg (Kilogram),CN,China
3272,2025-01-10,986,99,F2 (Invoice),674,33463,5.517241379310345,kg (Kilogram),CN,China
3273,2025-01-10,986,99,F2 (Invoice),674,33463,0.0,kg (Kilogram),CN,China
3274,2025-01-10,986,99,F2 (Invoice),674,33470,11.03448275862069,kg (Kilogram),CN,China
3275,2025-01-10,986,99,F2 (Invoice),674,33470,0.0,kg (Kilogram),CN,China
3276,2025-01-10,986,99,F2 (Invoice),674,31912,6.896551724137931,kg (Kilogram),CN,China
3277,2025-01-10,986,99,F2 (Invoice),674,31912,0.0,kg (Kilogram),CN,China
3278,2025-01-10,986,99,F2 (Invoice),674,29774,4.137931034482759,kg (Kilogram),CN,China
3279,2025-01-10,986,99,F2 (Invoice),674,29774,0.0,kg (Kilogram),CN,China
3280,2025-01-10,986,99,F2 (Invoice),674,34743,20.689655172413794,kg (Kilogram),CN,China
3281,2025-01-10,986,99,F2 (Invoice),674,34743,0.0,kg (Kilogram),CN,China
3282,2025-01-10,986,99,F2 (Invoice),674,30388,6.896551724137931,kg (Kilogram),CN,China
3283,2025-01-10,986,99,F2 (Invoice),674,30388,0.0,kg (Kilogram),CN,China
3284,2025-01-10,986,99,F2 (Invoice),674,31563,4.655172413793103,kg (Kilogram),CN,China
3285,2025-01-10,986,99,F2 (Invoice),674,31563,0.0,kg (Kilogram),CN,China
3286,2025-01-10,986,99,F2 (Invoice),674,33937,4.137931034482759,kg (Kilogram),CN,China
3287,2025-01-10,986,99,F2 (Invoice),674,33937,0.0,kg (Kilogram),CN,China
3288,2025-01-10,986,99,F2 (Invoice),674,31365,41.37931034482759,kg (Kilogram),CN,China
3289,2025-01-10,986,99,F2 (Invoice),674,31365,0.0,kg (Kilogram),CN,China
3290,2025-01-10,986,99,F2 (Invoice),674,34129,68.96551724137932,kg (Kilogram),CN,China
3291,2025-01-10,986,99,F2 (Invoice),674,34129,0.0,kg (Kilogram),CN,China
3292,2025-01-10,986,99,F2 (Invoice),674,31903,24.96551724137931,kg (Kilogram),CN,China
3293,2025-01-10,986,99,F2 (Invoice),674,31903,0.0,kg (Kilogram),CN,China
3294,2025-01-10,986,99,F2 (Invoice),433,27288,344.82758620689657,kg (Kilogram),CN,China
3295,2025-01-10,986,99,F2 (Invoice),433,27288,0.0,kg (Kilogram),CN,China
3296,2025-01-10,986,99,F2 (Invoice),433,27287,124.13793103448276,kg (Kilogram),CN,China
3297,2025-01-10,986,99,F2 (Invoice),433,27287,0.0,kg (Kilogram),CN,China
3298,2025-01-10,986,99,F2 (Invoice),721,33591,265.51724137931035,kg (Kilogram),CN,China
3299,2025-01-10,986,99,F2 (Invoice),721,33591,0.0,kg (Kilogram),CN,China
3300,2025-01-10,986,99,F2 (Invoice),730,31442,325.86206896551727,kg (Kilogram),CN,China
3301,2025-01-10,986,99,F2 (Invoice),730,31442,0.0,kg (Kilogram),CN,China
3302,2025-01-10,986,99,F2 (Invoice),730,31442,0.0,kg (Kilogram),CN,China
3303,2025-01-10,986,99,F2 (Invoice),203,34744,0.6896551724137931,kg (Kilogram),CN,China
3304,2025-01-10,986,99,F2 (Invoice),203,34744,0.0,kg (Kilogram),CN,China
3484,2025-01-11,931,99,F2 (Invoice),754,34549,4.137931034482759,kg (Kilogram),IN,India
3485,2025-01-11,931,99,F2 (Invoice),754,34549,0.0,kg (Kilogram),IN,India
3486,2025-01-11,931,99,F2 (Invoice),754,21457,8.275862068965518,kg (Kilogram),IN,India
3487,2025-01-11,931,99,F2 (Invoice),754,21457,0.0,kg (Kilogram),IN,India
3488,2025-01-11,931,99,F2 (Invoice),754,16988,4.137931034482759,kg (Kilogram),IN,India
3489,2025-01-11,931,99,F2 (Invoice),754,16988,0.0,kg (Kilogram),IN,India
3490,2025-01-11,931,99,F2 (Invoice),754,28700,6.896551724137931,kg (Kilogram),IN,India
3491,2025-01-11,931,99,F2 (Invoice),754,28700,0.0,kg (Kilogram),IN,India
3492,2025-01-11,931,99,F2 (Invoice),754,21675,62.06896551724138,kg (Kilogram),IN,India
3493,2025-01-11,931,99,F2 (Invoice),754,21675,0.0,kg (Kilogram),IN,India
3494,2025-01-11,931,99,F2 (Invoice),754,28861,0.3448275862068966,kg (Kilogram),IN,India
3495,2025-01-11,931,99,F2 (Invoice),754,28861,0.0,kg (Kilogram),IN,India
3496,2025-01-11,931,99,F2 (Invoice),754,28868,0.3448275862068966,kg (Kilogram),IN,India
3497,2025-01-11,931,99,F2 (Invoice),754,28868,0.0,kg (Kilogram),IN,India
3498,2025-01-11,931,99,F2 (Invoice),754,28869,0.3448275862068966,kg (Kilogram),IN,India
3499,2025-01-11,931,99,F2 (Invoice),754,28869,0.0,kg (Kilogram),IN,India
3500,2025-01-11,931,99,F2 (Invoice),754,23787,20.689655172413794,kg (Kilogram),IN,India
3501,2025-01-11,931,99,F2 (Invoice),754,23787,0.0,kg (Kilogram),IN,India
3502,2025-01-11,931,99,F2 (Invoice),754,17252,1.7241379310344829,kg (Kilogram),IN,India
3503,2025-01-11,931,99,F2 (Invoice),754,17252,0.0,kg (Kilogram),IN,India
3504,2025-01-11,931,99,F2 (Invoice),754,16988,12.413793103448276,kg (Kilogram),IN,India
3505,2025-01-11,931,99,F2 (Invoice),754,16988,0.0,kg (Kilogram),IN,India
3506,2025-01-11,931,99,F2 (Invoice),754,34856,0.8620689655172413,kg (Kilogram),IN,India
3507,2025-01-11,931,99,F2 (Invoice),754,34856,0.0,kg (Kilogram),IN,India
3508,2025-01-11,931,99,F2 (Invoice),468,16904,12.413793103448276,kg (Kilogram),IN,India
3509,2025-01-11,931,99,F2 (Invoice),468,16904,0.0,kg (Kilogram),IN,India
3510,2025-01-11,931,99,F2 (Invoice),468,28274,0.8620689655172413,kg (Kilogram),IN,India
3511,2025-01-11,931,99,F2 (Invoice),468,28274,0.0,kg (Kilogram),IN,India
3512,2025-01-11,931,99,F2 (Invoice),468,26407,0.8620689655172413,kg (Kilogram),IN,India
3513,2025-01-11,931,99,F2 (Invoice),468,26407,0.0,kg (Kilogram),IN,India
3514,2025-01-11,931,99,F2 (Invoice),468,26406,0.8620689655172413,kg (Kilogram),IN,India
3515,2025-01-11,931,99,F2 (Invoice),468,26406,0.0,kg (Kilogram),IN,India
3516,2025-01-11,931,99,F2 (Invoice),468,15420,1.7241379310344829,kg (Kilogram),IN,India
3517,2025-01-11,931,99,F2 (Invoice),468,15420,0.0,kg (Kilogram),IN,India
3518,2025-01-11,931,99,F2 (Invoice),468,15436,3.4482758620689653,kg (Kilogram),IN,India
3519,2025-01-11,931,99,F2 (Invoice),468,15436,0.0,kg (Kilogram),IN,India
3520,2025-01-11,931,99,F2 (Invoice),468,29174,3.103448275862069,kg (Kilogram),IN,India
3521,2025-01-11,931,99,F2 (Invoice),468,29174,0.0,kg (Kilogram),IN,India
3522,2025-01-11,931,99,F2 (Invoice),468,29180,4.655172413793103,kg (Kilogram),IN,India
3523,2025-01-11,931,99,F2 (Invoice),468,29180,0.0,kg (Kilogram),IN,India
3524,2025-01-11,931,99,F2 (Invoice),468,15530,1.7241379310344829,kg (Kilogram),IN,India
3525,2025-01-11,931,99,F2 (Invoice),468,15530,0.0,kg (Kilogram),IN,India
3526,2025-01-11,931,99,F2 (Invoice),468,15534,5.172413793103448,kg (Kilogram),IN,India
3527,2025-01-11,931,99,F2 (Invoice),468,15534,0.0,kg (Kilogram),IN,India
3528,2025-01-11,931,99,F2 (Invoice),468,15539,17.24137931034483,kg (Kilogram),IN,India
3529,2025-01-11,931,99,F2 (Invoice),468,15539,0.0,kg (Kilogram),IN,India
3530,2025-01-11,931,99,F2 (Invoice),468,34549,5.172413793103448,kg (Kilogram),IN,India
3531,2025-01-11,931,99,F2 (Invoice),468,34549,0.0,kg (Kilogram),IN,India
3532,2025-01-11,931,99,F2 (Invoice),468,23495,4.482758620689655,kg (Kilogram),IN,India
3533,2025-01-11,931,99,F2 (Invoice),468,23495,0.0,kg (Kilogram),IN,India
3534,2025-01-11,931,99,F2 (Invoice),468,26675,13.448275862068966,kg (Kilogram),IN,India
3535,2025-01-11,931,99,F2 (Invoice),468,26675,0.0,kg (Kilogram),IN,India
3536,2025-01-11,931,99,F2 (Invoice),468,21457,8.275862068965518,kg (Kilogram),IN,India
3537,2025-01-11,931,99,F2 (Invoice),468,21457,0.0,kg (Kilogram),IN,India
3538,2025-01-11,931,99,F2 (Invoice),468,16988,4.137931034482759,kg (Kilogram),IN,India
3539,2025-01-11,931,99,F2 (Invoice),468,16988,0.0,kg (Kilogram),IN,India
3540,2025-01-11,931,99,F2 (Invoice),468,26843,1.7241379310344829,kg (Kilogram),IN,India
3541,2025-01-11,931,99,F2 (Invoice),468,26843,0.0,kg (Kilogram),IN,India
3542,2025-01-11,931,99,F2 (Invoice),468,15511,3.4482758620689653,kg (Kilogram),IN,India
3543,2025-01-11,931,99,F2 (Invoice),468,15511,0.0,kg (Kilogram),IN,India
3544,2025-01-11,931,99,F2 (Invoice),468,20751,4.137931034482759,kg (Kilogram),IN,India
3545,2025-01-11,931,99,F2 (Invoice),468,20751,0.0,kg (Kilogram),IN,India
3546,2025-01-11,931,99,F2 (Invoice),468,24015,1.0344827586206897,kg (Kilogram),IN,India
3547,2025-01-11,931,99,F2 (Invoice),468,24015,0.0,kg (Kilogram),IN,India
3548,2025-01-11,931,99,F2 (Invoice),468,34057,2.0689655172413794,kg (Kilogram),IN,India
3549,2025-01-11,931,99,F2 (Invoice),468,34057,0.0,kg (Kilogram),IN,India
3550,2025-01-11,931,99,F2 (Invoice),468,3519,4.137931034482759,kg (Kilogram),IN,India
3551,2025-01-11,931,99,F2 (Invoice),468,3519,0.0,kg (Kilogram),IN,India
3552,2025-01-11,931,99,F2 (Invoice),468,23130,8.275862068965518,kg (Kilogram),IN,India
3553,2025-01-11,931,99,F2 (Invoice),468,23130,0.0,kg (Kilogram),IN,India
3554,2025-01-11,931,99,F2 (Invoice),468,24521,10.344827586206897,kg (Kilogram),IN,India
3555,2025-01-11,931,99,F2 (Invoice),468,24521,0.0,kg (Kilogram),IN,India
3556,2025-01-11,931,99,F2 (Invoice),468,34551,8.275862068965518,kg (Kilogram),IN,India
3557,2025-01-11,931,99,F2 (Invoice),468,34551,0.0,kg (Kilogram),IN,India
3558,2025-01-11,931,99,F2 (Invoice),468,15511,3.4482758620689653,kg (Kilogram),IN,India
3559,2025-01-11,931,99,F2 (Invoice),468,15511,0.0,kg (Kilogram),IN,India
3560,2025-01-11,931,99,F2 (Invoice),468,28870,1.7241379310344829,kg (Kilogram),IN,India
3561,2025-01-11,931,99,F2 (Invoice),468,28870,0.0,kg (Kilogram),IN,India
3562,2025-01-11,931,99,F2 (Invoice),468,21615,4.137931034482759,kg (Kilogram),IN,India
3563,2025-01-11,931,99,F2 (Invoice),468,21615,0.0,kg (Kilogram),IN,India
3564,2025-01-11,931,99,F2 (Invoice),468,13071,4.137931034482759,kg (Kilogram),IN,India
3565,2025-01-11,931,99,F2 (Invoice),468,13071,0.0,kg (Kilogram),IN,India
3566,2025-01-11,931,99,F2 (Invoice),468,1178,1.7241379310344829,kg (Kilogram),IN,India
3567,2025-01-11,931,99,F2 (Invoice),468,1178,0.0,kg (Kilogram),IN,India
3568,2025-01-11,931,99,F2 (Invoice),468,15702,3.4482758620689653,kg (Kilogram),IN,India
3569,2025-01-11,931,99,F2 (Invoice),468,15702,0.0,kg (Kilogram),IN,India
3570,2025-01-11,931,99,F2 (Invoice),468,26676,4.137931034482759,kg (Kilogram),IN,India
3571,2025-01-11,931,99,F2 (Invoice),468,26676,0.0,kg (Kilogram),IN,India
3572,2025-01-11,931,99,F2 (Invoice),468,19930,4.137931034482759,kg (Kilogram),IN,India
3573,2025-01-11,931,99,F2 (Invoice),890,28870,0.3448275862068966,kg (Kilogram),IN,India
3574,2025-01-11,931,99,F2 (Invoice),890,28870,0.0,kg (Kilogram),IN,India
3575,2025-01-11,931,99,F2 (Invoice),890,26665,3.793103448275862,kg (Kilogram),IN,India
3576,2025-01-11,931,99,F2 (Invoice),890,26665,0.0,kg (Kilogram),IN,India
3577,2025-01-11,931,99,F2 (Invoice),890,34711,43.10344827586207,kg (Kilogram),IN,India
3578,2025-01-11,931,99,F2 (Invoice),890,34711,0.0,kg (Kilogram),IN,India
3579,2025-01-11,931,99,F2 (Invoice),890,25587,6.896551724137931,kg (Kilogram),IN,India
3580,2025-01-11,931,99,F2 (Invoice),890,25587,0.0,kg (Kilogram),IN,India
3581,2025-01-11,931,99,F2 (Invoice),890,25587,0.0,kg (Kilogram),IN,India
3582,2025-01-11,931,99,F2 (Invoice),890,25584,6.896551724137931,kg (Kilogram),IN,India
3583,2025-01-11,931,99,F2 (Invoice),890,25584,0.0,kg (Kilogram),IN,India
3584,2025-01-12,913,99,F2 (Invoice),861,3012,344.82758620689657,kg (Kilogram),TW,Taiwan
3585,2025-01-12,913,99,F2 (Invoice),861,3012,0.0,kg (Kilogram),TW,Taiwan
3586,2025-01-12,913,99,F2 (Invoice),861,8129,275.86206896551727,kg (Kilogram),TW,Taiwan
3587,2025-01-12,913,99,F2 (Invoice),861,8129,0.0,kg (Kilogram),TW,Taiwan
3588,2025-01-12,913,99,F2 (Invoice),861,8129,0.0,kg (Kilogram),TW,Taiwan
3589,2025-01-12,913,99,F2 (Invoice),861,8129,0.0,kg (Kilogram),TW,Taiwan
3872,2025-01-13,991,99,F2 (Invoice),398,29797,7.413793103448276,kg (Kilogram),KR,South Korea
3873,2025-01-13,991,99,F2 (Invoice),398,29797,0.0,kg (Kilogram),KR,South Korea
3948,2025-01-13,986,99,F2 (Invoice),546,32272,379.3103448275862,kg (Kilogram),CN,China
3949,2025-01-13,986,99,F2 (Invoice),546,32272,0.0,kg (Kilogram),CN,China
3950,2025-01-13,986,99,F2 (Invoice),546,32272,344.82758620689657,kg (Kilogram),CN,China
3951,2025-01-13,986,99,F2 (Invoice),546,32272,0.0,kg (Kilogram),CN,China
3952,2025-01-13,986,99,F2 (Invoice),546,32272,379.3103448275862,kg (Kilogram),CN,China
3953,2025-01-13,986,99,F2 (Invoice),546,32272,0.0,kg (Kilogram),CN,China
3954,2025-01-13,986,99,F2 (Invoice),546,32272,344.82758620689657,kg (Kilogram),CN,China
3955,2025-01-13,986,99,F2 (Invoice),546,32272,0.0,kg (Kilogram),CN,China
3956,2025-01-13,986,99,F2 (Invoice),674,29821,41.37931034482759,kg (Kilogram),CN,China
3957,2025-01-13,986,99,F2 (Invoice),674,29821,0.0,kg (Kilogram),CN,China
3958,2025-01-13,986,99,F2 (Invoice),674,34743,20.689655172413794,kg (Kilogram),CN,China
3959,2025-01-13,986,99,F2 (Invoice),674,34743,0.0,kg (Kilogram),CN,China
3960,2025-01-13,986,99,F2 (Invoice),674,31365,20.689655172413794,kg (Kilogram),CN,China
3961,2025-01-13,986,99,F2 (Invoice),674,31365,0.0,kg (Kilogram),CN,China
3962,2025-01-13,986,99,F2 (Invoice),674,34129,68.96551724137932,kg (Kilogram),CN,China
3963,2025-01-13,986,99,F2 (Invoice),674,34129,0.0,kg (Kilogram),CN,China
3964,2025-01-13,986,99,F2 (Invoice),674,31903,24.96551724137931,kg (Kilogram),CN,China
3965,2025-01-13,986,99,F2 (Invoice),674,31903,0.0,kg (Kilogram),CN,China
3966,2025-01-13,986,99,F2 (Invoice),202,31563,3.103448275862069,kg (Kilogram),CN,China
3967,2025-01-13,986,99,F2 (Invoice),202,31563,0.0,kg (Kilogram),CN,China
3968,2025-01-13,986,99,F2 (Invoice),202,34600,4.137931034482759,kg (Kilogram),CN,China
3969,2025-01-13,986,99,F2 (Invoice),202,34600,0.0,kg (Kilogram),CN,China
3970,2025-01-13,986,99,F2 (Invoice),202,30159,18.96551724137931,kg (Kilogram),CN,China
3971,2025-01-13,986,99,F2 (Invoice),202,30159,0.0,kg (Kilogram),CN,China
3972,2025-01-13,986,99,F2 (Invoice),202,29641,150.86206896551724,kg (Kilogram),CN,China
3973,2025-01-13,986,99,F2 (Invoice),202,29641,0.0,kg (Kilogram),CN,China
3974,2025-01-13,986,99,F2 (Invoice),291,30152,18.620689655172413,kg (Kilogram),CN,China
3975,2025-01-13,986,99,F2 (Invoice),291,30152,0.0,kg (Kilogram),CN,China
3976,2025-01-13,986,99,F2 (Invoice),291,30659,172.41379310344828,kg (Kilogram),CN,China
3977,2025-01-13,986,99,F2 (Invoice),291,30659,0.0,kg (Kilogram),CN,China
3978,2025-01-13,986,99,F2 (Invoice),291,32106,82.75862068965517,kg (Kilogram),CN,China
3979,2025-01-13,986,99,F2 (Invoice),291,32106,0.0,kg (Kilogram),CN,China
3980,2025-01-13,986,99,F2 (Invoice),291,32106,0.0,kg (Kilogram),CN,China
3981,2025-01-13,986,99,F2 (Invoice),291,30695,17.24137931034483,kg (Kilogram),CN,China
3982,2025-01-13,986,99,F2 (Invoice),291,30117,4.137931034482759,kg (Kilogram),CN,China
3983,2025-01-13,986,99,F2 (Invoice),291,30117,0.0,kg (Kilogram),CN,China
3984,2025-01-13,986,99,F2 (Invoice),291,31774,7.413793103448276,kg (Kilogram),CN,China
3985,2025-01-13,986,99,F2 (Invoice),291,31774,0.0,kg (Kilogram),CN,China
3986,2025-01-13,986,99,F2 (Invoice),291,33781,103.44827586206897,kg (Kilogram),CN,China
3987,2025-01-13,986,99,F2 (Invoice),291,33781,0.0,kg (Kilogram),CN,China
3988,2025-01-13,986,99,F2 (Invoice),291,34088,174.48275862068965,kg (Kilogram),CN,China
3989,2025-01-13,986,99,F2 (Invoice),291,34088,0.0,kg (Kilogram),CN,China
3990,2025-01-13,986,99,F2 (Invoice),291,34088,0.0,kg (Kilogram),CN,China
3991,2025-01-13,986,99,F2 (Invoice),291,34088,0.0,kg (Kilogram),CN,China
3992,2025-01-13,986,99,F2 (Invoice),291,34449,30.17241379310345,kg (Kilogram),CN,China
3993,2025-01-13,986,99,F2 (Invoice),291,34449,0.0,kg (Kilogram),CN,China
3994,2025-01-13,986,99,F2 (Invoice),291,34034,120.6896551724138,kg (Kilogram),CN,China
3995,2025-01-13,986,99,F2 (Invoice),291,34034,0.0,kg (Kilogram),CN,China
3997,2025-01-13,986,99,F2 (Invoice),291,30587,102.41379310344827,kg (Kilogram),CN,China
3998,2025-01-13,986,99,F2 (Invoice),291,30587,0.0,kg (Kilogram),CN,China
3999,2025-01-13,986,99,F2 (Invoice),291,32106,144.82758620689654,kg (Kilogram),CN,China
4000,2025-01-13,986,99,F2 (Invoice),291,32106,0.0,kg (Kilogram),CN,China
4001,2025-01-13,986,99,F2 (Invoice),291,33781,77.58620689655173,kg (Kilogram),CN,China
4002,2025-01-13,986,99,F2 (Invoice),291,33781,0.0,kg (Kilogram),CN,China
4003,2025-01-13,986,99,F2 (Invoice),291,34449,90.51724137931035,kg (Kilogram),CN,China
4004,2025-01-13,986,99,F2 (Invoice),291,34449,0.0,kg (Kilogram),CN,China
4005,2025-01-13,986,99,F2 (Invoice),291,29824,206.89655172413794,kg (Kilogram),CN,China
4006,2025-01-13,986,99,F2 (Invoice),291,29824,0.0,kg (Kilogram),CN,China
4007,2025-01-13,986,99,F2 (Invoice),291,29809,23.275862068965516,kg (Kilogram),CN,China
4008,2025-01-13,986,99,F2 (Invoice),291,29809,0.0,kg (Kilogram),CN,China
4009,2025-01-13,986,99,F2 (Invoice),291,29839,41.37931034482759,kg (Kilogram),CN,China
4010,2025-01-13,986,99,F2 (Invoice),291,29839,0.0,kg (Kilogram),CN,China
4011,2025-01-13,986,99,F2 (Invoice),291,29641,693.9655172413793,kg (Kilogram),CN,China
4012,2025-01-13,986,99,F2 (Invoice),291,29641,0.0,kg (Kilogram),CN,China
4013,2025-01-13,986,99,F2 (Invoice),291,30917,358.62068965517244,kg (Kilogram),CN,China
4014,2025-01-13,986,99,F2 (Invoice),291,30917,0.0,kg (Kilogram),CN,China
4015,2025-01-13,986,99,F2 (Invoice),291,33781,1034.4827586206898,kg (Kilogram),CN,China
4016,2025-01-13,986,99,F2 (Invoice),291,33781,0.0,kg (Kilogram),CN,China
4017,2025-01-13,986,99,F2 (Invoice),291,33781,0.0,kg (Kilogram),CN,China
4018,2025-01-13,986,99,F2 (Invoice),291,29641,90.51724137931035,kg (Kilogram),CN,China
4019,2025-01-13,986,99,F2 (Invoice),291,29641,0.0,kg (Kilogram),CN,China
4020,2025-01-13,986,99,F2 (Invoice),291,29803,17.06896551724138,kg (Kilogram),CN,China
4021,2025-01-13,986,99,F2 (Invoice),291,29803,0.0,kg (Kilogram),CN,China
4022,2025-01-13,986,99,F2 (Invoice),291,31843,17.24137931034483,kg (Kilogram),CN,China
4023,2025-01-13,986,99,F2 (Invoice),291,31843,0.0,kg (Kilogram),CN,China
4024,2025-01-13,986,99,F2 (Invoice),291,32153,82.75862068965517,kg (Kilogram),CN,China
4026,2025-01-13,986,99,F2 (Invoice),291,34449,120.6896551724138,kg (Kilogram),CN,China
4027,2025-01-13,986,99,F2 (Invoice),291,34449,0.0,kg (Kilogram),CN,China
4028,2025-01-13,986,99,F2 (Invoice),291,33781,258.62068965517244,kg (Kilogram),CN,China
4029,2025-01-13,986,99,F2 (Invoice),291,33781,0.0,kg (Kilogram),CN,China
4030,2025-01-13,986,99,F2 (Invoice),291,33594,113.79310344827586,kg (Kilogram),CN,China
4031,2025-01-13,986,99,F2 (Invoice),291,33594,0.0,kg (Kilogram),CN,China
4032,2025-01-13,986,99,F2 (Invoice),291,30248,15.517241379310345,kg (Kilogram),CN,China
4033,2025-01-13,986,99,F2 (Invoice),291,30248,0.0,kg (Kilogram),CN,China
4034,2025-01-13,986,99,F2 (Invoice),847,33392,62.06896551724138,kg (Kilogram),CN,China
4035,2025-01-13,986,99,F2 (Invoice),847,33392,0.0,kg (Kilogram),CN,China
4036,2025-01-13,986,99,F2 (Invoice),847,34176,103.44827586206897,kg (Kilogram),CN,China
4037,2025-01-13,986,99,F2 (Invoice),847,34176,0.0,kg (Kilogram),CN,China
4038,2025-01-13,986,99,F2 (Invoice),847,32180,124.13793103448276,kg (Kilogram),CN,China
4039,2025-01-13,986,99,F2 (Invoice),847,32180,0.0,kg (Kilogram),CN,China
4040,2025-01-13,986,99,F2 (Invoice),847,33460,43.10344827586207,kg (Kilogram),CN,China
4041,2025-01-13,986,99,F2 (Invoice),847,33460,0.0,kg (Kilogram),CN,China
4042,2025-01-13,986,99,F2 (Invoice),847,25471,36.206896551724135,kg (Kilogram),CN,China
4043,2025-01-13,986,99,F2 (Invoice),847,25471,0.0,kg (Kilogram),CN,China
4044,2025-01-13,986,99,F2 (Invoice),847,33589,22.413793103448278,kg (Kilogram),CN,China
4045,2025-01-13,986,99,F2 (Invoice),847,33589,0.0,kg (Kilogram),CN,China
4046,2025-01-13,986,99,F2 (Invoice),847,33726,72.41379310344827,kg (Kilogram),CN,China
4446,2025-01-14,953,99,ZF2I (Invoice IT),925,19369,10.344827586206897,kg (Kilogram),CH,Switzerland
4447,2025-01-14,953,99,ZF2I (Invoice IT),925,19369,0.0,kg (Kilogram),CH,Switzerland
4448,2025-01-14,953,99,ZF2I (Invoice IT),925,19369,0.0,kg (Kilogram),CH,Switzerland
4449,2025-01-14,953,99,ZF2I (Invoice IT),454,31850,8.620689655172415,kg (Kilogram),IT,Italy
4450,2025-01-14,953,99,ZF2I (Invoice IT),454,31850,0.0,kg (Kilogram),IT,Italy
4451,2025-01-14,953,99,ZF2I (Invoice IT),454,26744,0.3448275862068966,kg (Kilogram),IT,Italy
4452,2025-01-14,953,99,ZF2I (Invoice IT),454,26744,0.0,kg (Kilogram),IT,Italy
4453,2025-01-14,953,99,ZF2I (Invoice IT),943,27811,172.41379310344828,kg (Kilogram),CH,Switzerland
4454,2025-01-14,953,99,ZF2I (Invoice IT),943,27811,0.0,kg (Kilogram),CH,Switzerland
4455,2025-01-14,953,99,ZF2I (Invoice IT),549,34269,19.82758620689655,kg (Kilogram),AT,Austria
4456,2025-01-14,953,99,ZF2I (Invoice IT),549,34269,0.0,kg (Kilogram),AT,Austria
4457,2025-01-14,953,99,ZF2I (Invoice IT),279,23612,31.03448275862069,kg (Kilogram),GR,Greece
4458,2025-01-14,953,99,ZF2I (Invoice IT),279,23612,0.0,kg (Kilogram),GR,Greece
4459,2025-01-14,991,99,F2 (Invoice),253,29289,5.172413793103448,kg (Kilogram),JP,Japan
4460,2025-01-14,991,99,F2 (Invoice),253,29289,0.0,kg (Kilogram),JP,Japan
4522,2025-01-14,952,99,ZVME (Export sales Invoice),031,26051,0.0,kg (Kilogram),US,USA
4523,2025-01-14,952,99,ZVME (Export sales Invoice),031,34269,19.82758620689655,kg (Kilogram),US,USA
4524,2025-01-14,952,99,ZVME (Export sales Invoice),031,34269,0.0,kg (Kilogram),US,USA
4525,2025-01-14,952,99,ZVME (Export sales Invoice),031,26608,12.413793103448276,kg (Kilogram),US,USA
4526,2025-01-14,952,99,ZVME (Export sales Invoice),031,26608,0.0,kg (Kilogram),US,USA
4527,2025-01-14,952,99,ZVME (Export sales Invoice),031,31211,2.0689655172413794,kg (Kilogram),US,USA
4528,2025-01-14,952,99,ZVME (Export sales Invoice),031,31211,0.0,kg (Kilogram),US,USA
4529,2025-01-14,952,99,ZVME (Export sales Invoice),031,24900,1.0344827586206897,kg (Kilogram),US,USA
4530,2025-01-14,952,99,ZVME (Export sales Invoice),031,24900,0.0,kg (Kilogram),US,USA
4531,2025-01-14,952,99,F2 (Invoice),004,21121,14.482758620689655,kg (Kilogram),MX,Mexico
